Last_Name,First_Name,Division,Country,BIB,Overall_Place,Time,Seconds,Year,Gender,Marathon
gonzalez cidon,jesus,30-34,ESP,5031,72,02:24:05,8645.0,2023,M,Chicago
liddell,joh,30-34,USA,855,73,02:24:22,8662.0,2023,M,Chicago
impey,nick,40-44,GBR,25488,74,02:24:23,8663.0,2023,M,Chicago
chudzik,nicholas,20-24,USA,468,75,02:24:26,8666.0,2023,M,Chicago
ziegler,brad,25-29,USA,820,76,02:24:28,8668.0,2023,M,Chicago
bowen,johnathan,20-24,USA,20158,78,02:24:38,8678.0,2023,M,Chicago
wojdyla,ryan,30-34,USA,6126,79,02:24:38,8678.0,2023,M,Chicago
sevcik,david,30-34,USA,757,80,02:24:39,8679.0,2023,M,Chicago
smith,tyler,25-29,USA,764,82,02:24:41,8681.0,2023,M,Chicago
jirot,nicolas,40-44,CAN,843,83,02:24:47,8687.0,2023,M,Chicago
sedbrook,cody,25-29,USA,755,84,02:24:50,8690.0,2023,M,Chicago
cole,ben,35-39,GBR,6047,85,02:24:55,8695.0,2023,M,Chicago
cadwell,william,25-29,USA,453,86,02:24:59,8699.0,2023,M,Chicago
opdycke,tyler,20-24,USA,701,88,02:25:08,8708.0,2023,M,Chicago
ryan,dennis,30-34,USA,743,89,02:25:35,8735.0,2023,M,Chicago
voehler,dominic,25-29,USA,19118,90,02:25:38,8738.0,2023,M,Chicago
wiggins,kai,25-29,USA,20071,91,02:25:44,8744.0,2023,M,Chicago
louis,romain,30-34,FRA,3052,92,02:25:47,8747.0,2023,M,Chicago
lawrence,steven,45-49,CAN,22163,93,02:25:51,8751.0,2023,M,Chicago
conde,trevor,30-34,USA,478,94,02:25:51,8751.0,2023,M,Chicago
almond,thomas,30-34,GBR,405,96,02:26:02,8762.0,2023,M,Chicago
hudson,david,40-44,GBR,588,97,02:26:14,8774.0,2023,M,Chicago
sherf,aaron,30-34,USA,758,98,02:26:20,8780.0,2023,M,Chicago
gold,alex,25-29,USA,21043,99,02:26:32,8792.0,2023,M,Chicago
lindquist,jackson,30-34,USA,633,100,02:26:37,8797.0,2023,M,Chicago
dialynas,thomas,30-34,USA,830,101,02:26:42,8802.0,2023,M,Chicago
sugai,hirohito,25-29,JPN,770,102,02:26:47,8807.0,2023,M,Chicago
hernandez escalona,ismain,30-34,MEX,572,104,02:26:50,8810.0,2023,M,Chicago
castellani,michael,30-34,USA,457,105,02:26:50,8810.0,2023,M,Chicago
o'connor,nathan,20-24,USA,695,106,02:26:58,8818.0,2023,M,Chicago
mbelenzi,dennis,40-44,CAN,659,107,02:27:09,8829.0,2023,M,Chicago
larson,korey,40-44,USA,627,108,02:27:15,8835.0,2023,M,Chicago
villanueva,jorge,25-29,USA,794,109,02:27:18,8838.0,2023,M,Chicago
tesselaar,tim,25-29,NLD,1028,110,02:27:20,8840.0,2023,M,Chicago
salvador,xavier,25-29,USA,19110,111,02:27:23,8843.0,2023,M,Chicago
mora,connor,25-29,USA,681,112,02:27:23,8843.0,2023,M,Chicago
trimble,luke,30-34,USA,7039,113,02:27:26,8846.0,2023,M,Chicago
keinath,moritz,30-34,CHE,5073,114,02:27:27,8847.0,2023,M,Chicago
furcich,justin,25-29,USA,18127,115,02:27:28,8848.0,2023,M,Chicago
mary,keitany,30-34,KEN,104,25,2:25:07,8707.0,2014,F,New York
jemima,sumgong,25-29,KEN,106,27,2:25:10,8710.0,2014,F,New York
sara,moreira,25-29,PRT,116,31,2:26:00,8760.0,2014,F,New York
jelena,prokopcuka,35-39,LVA,103,32,2:26:15,8775.0,2014,F,New York
desiree,linden,30-34,USA,109,40,2:28:11,8891.0,2014,F,New York
firehiwot,dado,30-34,ETH,108,41,2:28:36,8916.0,2014,F,New York
valeria,straneo,35-39,ITA,107,44,2:29:24,8964.0,2014,F,New York
buzunesh,deba,25-29,ETH,102,52,2:31:40,9100.0,2014,F,New York
annie,bersagel,30-34,USA,115,59,2:33:02,9182.0,2014,F,New York
deena,kastor,40-44,USA,110,61,2:33:18,9198.0,2014,F,New York
ana dulce,felix,30-34,PRT,112,74,2:35:33,9333.0,2014,F,New York
edna,kiplagat,30-34,KEN,105,79,2:36:24,9384.0,2014,F,New York
kara,goucher,35-39,USA,111,87,2:37:03,9423.0,2014,F,New York
lauren,kleppin,25-29,USA,114,107,2:39:13,9553.0,2014,F,New York
alia,gray,25-29,USA,126,117,2:39:43,9583.0,2014,F,New York
marci,gage,25-29,USA,120,124,2:40:00,9600.0,2014,F,New York
hilary,dionne,25-29,USA,121,131,2:40:54,9654.0,2014,F,New York
rocio cantara,rojas,25-29,PER,131,182,2:45:30,9930.0,2014,F,New York
kate,pallardy,25-29,USA,128,185,2:45:46,9946.0,2014,F,New York
katie,conlon,20-24,USA,2887,213,2:47:28,10048.0,2014,F,New York
michelle,lilienthal,30-34,USA,119,260,2:49:16,10156.0,2014,F,New York
claudia,gelsomino,45-49,ITA,142,306,2:50:56,10256.0,2014,F,New York
amy,clements,30-34,GBR,5472,338,2:52:32,10352.0,2014,F,New York
liza,howard,25-29,CAN,268,350,2:53:07,10387.0,2014,F,New York
jules,bennett,30-34,AUS,5311,365,2:53:40,10420.0,2014,F,New York
megan,foster,35-39,USA,261,379,2:53:58,10438.0,2014,F,New York
susan,empey,45-49,USA,258,383,2:54:09,10449.0,2014,F,New York
alexandra,bernardi,25-29,USA,251,384,2:54:09,10449.0,2014,F,New York
jane,fardell,30-34,AUS,123,400,2:54:42,10482.0,2014,F,New York
paula,keating,45-49,CAN,144,457,2:56:06,10566.0,2014,F,New York
karin,schon,50-54,SWE,4703,493,2:56:55,10615.0,2014,F,New York
lori,durward,40-44,CAN,2004,500,2:57:05,10625.0,2014,F,New York
katie,casto,30-34,USA,297,509,2:57:12,10632.0,2014,F,New York
margaret,mcmahon,45-49,IRL,295,511,2:57:13,10633.0,2014,F,New York
erika,bagatin,40-44,ITA,249,518,2:57:17,10637.0,2014,F,New York
kathleen,o'neil,25-29,USA,5486,580,2:58:17,10697.0,2014,F,New York
andrea,imhof,25-29,USA,269,582,2:58:18,10698.0,2014,F,New York
elizabeth,bailey,25-29,USA,250,605,2:58:38,10718.0,2014,F,New York
nancy,clayton,25-29,USA,12913,615,2:58:49,10729.0,2014,F,New York
mallory,anderson,20-24,USA,248,623,2:58:53,10733.0,2014,F,New York
monika,kalbacher,35-39,AUT,3306,630,2:58:56,10736.0,2014,F,New York
andrea,danne,50-54,DEU,2816,639,2:59:02,10742.0,2014,F,New York
sylvie,tramoy,40-44,FRA,287,679,2:59:39,10779.0,2014,F,New York
johanna,nilsson,30-34,SWE,574,684,2:59:40,10780.0,2014,F,New York
heather,schulz,40-44,USA,285,691,2:59:47,10787.0,2014,F,New York
nicola,holdsworth,25-29,USA,2688,695,2:59:49,10789.0,2014,F,New York
ruth,loos,40-44,BEL,294,701,2:59:53,10793.0,2014,F,New York
carolina,pena,40-44,CHL,280,705,2:59:57,10797.0,2014,F,New York
stina,moe,40-44,NOR,6197,712,3:00:02,10802.0,2014,F,New York
amy marie,oldenburg,35-39,USA,198,731,3:00:17,10817.0,2014,F,New York
rachel,glasson,40-44,AUS,145,752,3:00:45,10845.0,2014,F,New York
arianne field,perry,25-29,USA,260,753,3:00:45,10845.0,2014,F,New York
tammy,richards,40-44,USA,282,767,3:01:05,10865.0,2014,F,New York
caitrin,demchko,25-29,USA,5365,790,3:01:29,10889.0,2014,F,New York
alysia,dusseau,30-34,USA,255,793,3:01:31,10891.0,2014,F,New York
jennifer,enge,40-44,USA,259,803,3:01:37,10897.0,2014,F,New York
maria jose,pueyo,40-44,ESP,141,812,3:01:43,10903.0,2014,F,New York
jessica,gonzales,25-29,USA,4536,825,3:02:09,10929.0,2014,F,New York
veronica,jackson,25-29,USA,270,828,3:02:10,10930.0,2014,F,New York
caroline,renkin,30-34,USA,632,835,3:02:14,10934.0,2014,F,New York
bridget,hatch,35-39,USA,264,839,3:02:18,10938.0,2014,F,New York
kristin,baker,30-34,USA,5836,844,3:02:23,10943.0,2014,F,New York
anastasia,kahan,20-24,USA,20331,850,3:02:32,10952.0,2014,F,New York
emily,kurian,30-34,USA,127,872,3:02:48,10968.0,2014,F,New York
joslyn,dalton,25-29,USA,13857,882,3:02:54,10974.0,2014,F,New York
sarah,elliott,25-29,CAN,257,897,3:03:09,10989.0,2014,F,New York
ulla binderup,jacobsen,45-49,DNK,271,904,3:03:16,10996.0,2014,F,New York
meghan,houser,25-29,USA,661,905,3:03:18,10998.0,2014,F,New York
cassandra,tripaldi,25-29,USA,4675,909,3:03:21,11001.0,2014,F,New York
nell,stephenson,40-44,USA,4573,912,3:03:23,11003.0,2014,F,New York
lauren,breihof,25-29,USA,2888,925,3:03:35,11015.0,2014,F,New York
alison,wilson,35-39,AUS,5317,926,3:03:35,11015.0,2014,F,New York
jacy,kruzel,25-29,USA,275,940,3:03:49,11029.0,2014,F,New York
malin,klintefjord,25-29,SWE,3070,957,3:04:10,11050.0,2014,F,New York
kailyn,kuzmuk,20-24,USA,5247,964,3:04:18,11058.0,2014,F,New York
gina,wong,30-34,CAN,5407,976,3:04:26,11066.0,2014,F,New York
locky,trachsel,45-49,USA,5600,978,3:04:28,11068.0,2014,F,New York
sofia,monteiro,30-34,PRT,3608,987,3:04:36,11076.0,2014,F,New York
kimberly,hilton,30-34,CAN,4688,993,3:04:37,11077.0,2014,F,New York
dawn,sudol,30-34,USA,5045,996,3:04:40,11080.0,2014,F,New York
una,plant,40-44,IRL,7467,997,3:04:40,11080.0,2014,F,New York
gillian,sieling,45-49,GBR,2204,998,3:04:42,11082.0,2014,F,New York
erin,chenoweth,30-34,USA,293,"1,000",3:04:43,11083.0,2014,F,New York
catherine,chua,35-39,USA,298,"1,016",3:05:03,11103.0,2014,F,New York
anna,steinman,20-24,USA,774,"1,021",3:05:09,11109.0,2014,F,New York
megan,tursi,30-34,USA,288,"1,025",3:05:14,11114.0,2014,F,New York
kristin,saad,30-34,USA,17896,"1,032",3:05:24,11124.0,2014,F,New York
allie,walters,25-29,USA,5423,"1,047",3:05:44,11144.0,2014,F,New York
hegla,parrilla,40-44,MEX,5402,"1,059",3:05:51,11151.0,2014,F,New York
astrid,müller,40-44,CHE,2860,"1,065",3:05:58,11158.0,2014,F,New York
pamela,o'sullivan,25-29,USA,2346,"1,071",3:06:04,11164.0,2014,F,New York
elizabeth,campbell,20-24,USA,252,"1,074",3:06:07,11167.0,2014,F,New York
lindsey,maclise,30-34,USA,276,"1,097",3:06:25,11185.0,2014,F,New York
laura,kirk,30-34,USA,679,"1,128",3:06:52,11212.0,2014,F,New York
sworupa,khadka,35-39,NPL,219,"1,130",3:06:53,11213.0,2014,F,New York
erin,chamberlin,35-39,USA,4498,"1,134",3:06:56,11216.0,2014,F,New York
malin,fyhr,25-29,SWE,4513,"1,139",3:06:59,11219.0,2014,F,New York
kelly,gillen,30-34,USA,262,"1,143",3:07:01,11221.0,2014,F,New York
katlyn,regan,25-29,USA,6245,"1,150",3:07:04,11224.0,2014,F,New York
wilson,kipsang,30-34,KEN,2,1,2:10:59,7859.0,2014,M,New York
lelisa desisa,benti,20-24,ETH,4,2,2:11:06,7866.0,2014,M,New York
gebre,gebremariam,30-34,ETH,7,3,2:12:13,7933.0,2014,M,New York
meb,keflezighi,35-39,USA,5,4,2:13:18,7998.0,2014,M,New York
stephen,kiprotich,25-29,UGA,11,5,2:13:25,8005.0,2014,M,New York
geoffrey,mutai,30-34,KEN,1,6,2:13:44,8024.0,2014,M,New York
masato,imai,30-34,JPN,6,7,2:14:36,8076.0,2014,M,New York
peter cheruiyot,kirui,25-29,KEN,8,8,2:14:51,8091.0,2014,M,New York
ryan,vail,25-29,USA,12,9,2:15:08,8108.0,2014,M,New York
nick,arciniaga,30-34,USA,15,10,2:15:39,8139.0,2014,M,New York
yuki,kawauchi,25-29,JPN,14,11,2:16:41,8201.0,2014,M,New York
lusapho,april,30-34,ZAF,3,12,2:16:50,8210.0,2014,M,New York
birhanu dare,kemal,25-29,ETH,212,13,2:18:24,8304.0,2014,M,New York
micah,kogo,25-29,KEN,10,14,2:18:36,8316.0,2014,M,New York
danilo,goffi,40-44,ITA,40,15,2:19:44,8384.0,2014,M,New York
stephan,shay,25-29,USA,20,16,2:19:47,8387.0,2014,M,New York
michael,kipyego,30-34,KEN,9,17,2:20:00,8400.0,2014,M,New York
negash abebe,duki,20-24,ETH,200,18,2:20:15,8415.0,2014,M,New York
harbert,okuti,25-29,UGA,34,19,2:22:34,8554.0,2014,M,New York
aron,rono,30-34,USA,36,20,2:23:30,8610.0,2014,M,New York
craig,hopkins,25-29,GBR,27,21,2:23:49,8629.0,2014,M,New York
zach,hine,25-29,USA,26,22,2:24:10,8650.0,2014,M,New York
lars,budolfsen,30-34,DNK,23,23,2:24:40,8680.0,2014,M,New York
teklu tefera,deneke,35-39,ETH,29,24,2:25:07,8707.0,2014,M,New York
lee,troop,40-44,AUS,41,26,2:25:09,8709.0,2014,M,New York
alex,varner,25-29,USA,246,28,2:25:45,8745.0,2014,M,New York
gian luca,borghesi,35-39,ITA,206,29,2:25:49,8749.0,2014,M,New York
james,kelly,30-34,GBR,33,30,2:25:56,8756.0,2014,M,New York
jerry,faulkner,30-34,USA,215,33,2:26:31,8791.0,2014,M,New York
nick,end,30-34,USA,30,34,2:26:52,8812.0,2014,M,New York
oz,pearlman,30-34,USA,234,35,2:26:59,8819.0,2014,M,New York
craig,curley,25-29,USA,25,36,2:27:33,8853.0,2014,M,New York
denis,curzi,35-39,ITA,28,37,2:27:35,8855.0,2014,M,New York
frank,bollen,30-34,BEL,22,38,2:28:00,8880.0,2014,M,New York
nils,schallner,30-34,DEU,239,39,2:28:06,8886.0,2014,M,New York
luke,puskedra,20-24,USA,17,42,2:28:54,8934.0,2014,M,New York
nelson,cruz,35-39,PRT,1028,43,2:29:19,8959.0,2014,M,New York
jaakko,nieminen,25-29,FIN,296,45,2:29:29,8969.0,2014,M,New York
chris,siemers,30-34,USA,32,46,2:30:04,9004.0,2014,M,New York
max,haines-stiles,25-29,USA,217,47,2:30:31,9031.0,2014,M,New York
abel villanueva,taipe,30-34,PER,38,48,2:30:33,9033.0,2014,M,New York
sebastien,bazeille,30-34,FRA,1179,49,2:30:34,9034.0,2014,M,New York
martin,kjall-ohlsson,35-39,SWE,221,50,2:30:56,9056.0,2014,M,New York
roman,weger,40-44,AUT,47,51,2:31:11,9071.0,2014,M,New York
ben,leese,30-34,GBR,225,53,2:31:52,9112.0,2014,M,New York
claes,bengtsson,30-34,SWE,204,54,2:31:57,9117.0,2014,M,New York
ole kristian,heggheim,40-44,NOR,218,55,2:32:13,9133.0,2014,M,New York
urige,buta,35-39,NOR,18,56,2:32:13,9133.0,2014,M,New York
josé,gaspar,35-39,PRT,1048,57,2:32:42,9162.0,2014,M,New York
oscar martin,perez,30-34,ESP,1161,58,2:33:01,9181.0,2014,M,New York
billy,demong,30-34,USA,1828,60,2:33:05,9185.0,2014,M,New York
tim,clarke,30-34,AUS,1151,62,2:33:23,9203.0,2014,M,New York
antonello,landi,35-39,ITA,1059,63,2:33:29,9209.0,2014,M,New York
jeff,ares,30-34,USA,243,64,2:33:29,9209.0,2014,M,New York
greg,cass,30-34,USA,208,65,2:33:41,9221.0,2014,M,New York
hermann,achmueller,40-44,ITA,201,66,2:34:05,9245.0,2014,M,New York
philippe,rolly,40-44,USA,45,67,2:34:32,9272.0,2014,M,New York
joseph,darda,25-29,USA,211,68,2:34:53,9293.0,2014,M,New York
phillip,falk,30-34,USA,213,69,2:34:53,9293.0,2014,M,New York
jeffrey,stein,25-29,USA,1346,70,2:35:03,9303.0,2014,M,New York
patrick,hearn,20-24,USA,1349,71,2:35:28,9328.0,2014,M,New York
teddy,bezancon,30-34,FRA,1199,72,2:35:28,9328.0,2014,M,New York
william,vanos,40-44,USA,245,73,2:35:30,9330.0,2014,M,New York
sam,krieg,35-39,USA,1829,75,2:36:00,9360.0,2014,M,New York
jeff,bailey,25-29,USA,202,76,2:36:00,9360.0,2014,M,New York
brett,coleman,40-44,AUS,1120,77,2:36:23,9383.0,2014,M,New York
sebastien,charnay,35-39,FRA,210,78,2:36:23,9383.0,2014,M,New York
lars martin,steen,30-34,NOR,1401,80,2:36:27,9387.0,2014,M,New York
mac,schneider,25-29,USA,1456,81,2:36:38,9398.0,2014,M,New York
alister,gardner,30-34,CAN,1248,82,2:36:47,9407.0,2014,M,New York
bryan,kovalsky,35-39,USA,222,83,2:36:51,9411.0,2014,M,New York
kyle,sousa,25-29,USA,1520,84,2:36:52,9412.0,2014,M,New York
bryan,sharkey,25-29,USA,241,85,2:36:55,9415.0,2014,M,New York
hector,rivera,40-44,USA,237,86,2:37:03,9423.0,2014,M,New York
benjamin,ludovici,25-29,USA,1091,88,2:37:20,9440.0,2014,M,New York
emiliano,garcia,30-34,MEX,829,89,2:37:43,9463.0,2014,M,New York
christian,dirscherl,30-34,DEU,214,90,2:37:49,9469.0,2014,M,New York
antoine,rondot,25-29,FRA,238,91,2:37:56,9476.0,2014,M,New York
jose ruiz,tagle,25-29,CHL,1115,92,2:38:00,9480.0,2014,M,New York
bjarke,kobberoe,35-39,DNK,1167,93,2:38:03,9483.0,2014,M,New York
alejandro,troncoso,25-29,USA,242,94,2:38:03,9483.0,2014,M,New York
piergiorgio,conti,40-44,ITA,96,95,2:38:05,9485.0,2014,M,New York
carlos,cardoso,30-34,PRT,1827,96,2:38:22,9502.0,2014,M,New York
aaron,beaber,30-34,USA,1450,97,2:38:29,9509.0,2014,M,New York
marcel,tschopp,40-44,LIE,244,98,2:38:32,9512.0,2014,M,New York
tom,fairbrother,25-29,GBR,1138,99,2:38:46,9526.0,2014,M,New York
paul,jacobs,35-39,USA,1284,100,2:38:50,9530.0,2014,M,New York
finn,kollstad,35-39,NOR,1196,101,2:38:51,9531.0,2014,M,New York
amado,tlatempa,30-34,USA,789,102,2:38:51,9531.0,2014,M,New York
mathew,weissinger,25-29,USA,1100,103,2:38:51,9531.0,2014,M,New York
daniel,robinson,30-34,GBR,1206,104,2:38:54,9534.0,2014,M,New York
hugh,parker,20-24,USA,233,105,2:38:57,9537.0,2014,M,New York
abd,amare,30-34,GBR,1134,106,2:39:08,9548.0,2014,M,New York
adam,mulia,35-39,USA,718,108,2:39:14,9554.0,2014,M,New York
peter,hanson,30-34,USA,1262,109,2:39:21,9561.0,2014,M,New York
nicholas,browne,30-34,NZL,1155,110,2:39:26,9566.0,2014,M,New York
carlos gonzalez,servian,20-24,PRY,1147,111,2:39:26,9566.0,2014,M,New York
tim,seeley,25-29,USA,240,112,2:39:27,9567.0,2014,M,New York
johan,yvalun,30-34,FRA,1326,113,2:39:32,9572.0,2014,M,New York
mary,keitany,30-34,KEN,101,19,2:24:25,8665.0,2015,F,New York
aselefech,mergia,30-34,ETH,109,21,2:25:32,8732.0,2015,F,New York
tigist,tufa,25-29,ETH,105,22,2:25:50,8750.0,2015,F,New York
sara,moreira,30-34,PRT,103,23,2:25:53,8753.0,2015,F,New York
christelle,daunay,40-44,FRA,111,26,2:26:57,8817.0,2015,F,New York
priscah,jeptoo,30-34,KEN,108,27,2:27:03,8823.0,2015,F,New York
laura,thweatt,25-29,USA,115,29,2:28:23,8903.0,2015,F,New York
jelena,prokopcuka,35-39,LVA,104,30,2:28:46,8926.0,2015,F,New York
anna,incerti,35-39,ITA,112,47,2:33:13,9193.0,2015,F,New York
caroline,rotich,30-34,KEN,102,48,2:33:19,9199.0,2015,F,New York
rocio cantara,rojas,25-29,PER,1102,70,2:37:05,9425.0,2015,F,New York
cassie,fien,30-34,AUS,120,85,2:38:53,9533.0,2015,F,New York
teresa,mcwalters,30-34,USA,124,103,2:40:37,9637.0,2015,F,New York
marisol,romero,30-34,MEX,117,119,2:41:50,9710.0,2015,F,New York
beverly,ramos,25-29,PRI,121,120,2:41:56,9716.0,2015,F,New York
emma,nordling,30-34,SWE,235,155,2:43:28,9808.0,2015,F,New York
changqin,ding,20-24,CHN,116,170,2:44:02,9842.0,2015,F,New York
caroline,wostmann,30-34,ZAF,119,177,2:44:26,9866.0,2015,F,New York
roberta,groner,35-39,USA,674,193,2:45:30,9930.0,2015,F,New York
hilary,corno,40-44,USA,140,201,2:45:53,9953.0,2015,F,New York
liza,howard,25-29,CAN,220,265,2:49:05,10145.0,2015,F,New York
mikaela,larsson,30-34,SWE,228,268,2:49:09,10149.0,2015,F,New York
clare,geraghty,25-29,AUS,122,270,2:49:19,10159.0,2015,F,New York
maria yolanda,gutierrez,30-34,ESP,1266,375,2:52:59,10379.0,2015,F,New York
megan,jaswell,25-29,USA,223,388,2:53:21,10401.0,2015,F,New York
ildiko,gaal,20-24,USA,5211,444,2:54:24,10464.0,2015,F,New York
veronica,jackson,25-29,USA,222,448,2:54:31,10471.0,2015,F,New York
johanna,nilsson,35-39,SWE,263,466,2:54:53,10493.0,2015,F,New York
gwenaelle,begue,25-29,FRA,3041,467,2:54:56,10496.0,2015,F,New York
ji,li,30-34,CHN,2370,488,2:55:27,10527.0,2015,F,New York
janet,collar,40-44,USA,205,522,2:56:13,10573.0,2015,F,New York
ana,johnson,30-34,USA,224,526,2:56:15,10575.0,2015,F,New York
cibelle,hernandez,40-44,MEX,2274,530,2:56:19,10579.0,2015,F,New York
stefanie,doll,25-29,DEU,2157,537,2:56:25,10585.0,2015,F,New York
tammy,richards,40-44,USA,241,540,2:56:29,10589.0,2015,F,New York
margaret,mcmahon,45-49,IRL,232,549,2:56:35,10595.0,2015,F,New York
una,plant,45-49,IRL,3550,557,2:56:54,10614.0,2015,F,New York
danielle,bryan,30-34,AUS,5065,607,2:57:39,10659.0,2015,F,New York
lillie,romeiser,30-34,USA,5503,616,2:57:46,10666.0,2015,F,New York
anna,alberti,25-29,ITA,1815,620,2:57:48,10668.0,2015,F,New York
amy,shohet,40-44,USA,243,624,2:57:50,10670.0,2015,F,New York
danielle,wagner,35-39,PAN,3718,627,2:57:55,10675.0,2015,F,New York
dianne,fisher,30-34,USA,211,635,2:58:06,10686.0,2015,F,New York
mallory,anderson,20-24,USA,201,644,2:58:13,10693.0,2015,F,New York
dawn,sudol,30-34,USA,3662,652,2:58:23,10703.0,2015,F,New York
qian,zhu,30-34,CHN,248,657,2:58:26,10706.0,2015,F,New York
cecilia,davis-hayes,25-29,USA,4182,671,2:58:35,10715.0,2015,F,New York
paula,keating,45-49,CAN,149,714,2:59:03,10743.0,2015,F,New York
jessica,chichester,25-29,USA,203,732,2:59:19,10759.0,2015,F,New York
mirella,bergamo,45-49,ITA,1063,733,2:59:19,10759.0,2015,F,New York
stephanie,andre,30-34,USA,202,740,2:59:23,10763.0,2015,F,New York
brooke,adams,25-29,USA,1006,741,2:59:24,10764.0,2015,F,New York
ana,veiga,35-39,BRA,6572,744,2:59:24,10764.0,2015,F,New York
jessica,gonzales,25-29,USA,214,759,2:59:34,10774.0,2015,F,New York
liz,wilson,45-49,USA,19993,786,2:59:59,10799.0,2015,F,New York
celine,monnard,25-29,CHE,4778,803,3:00:08,10808.0,2015,F,New York
paige,yellen,35-39,USA,247,821,3:00:26,10826.0,2015,F,New York
oksana,akhmedova,25-29,RUS,6008,825,3:00:30,10830.0,2015,F,New York
lauren,manuel,30-34,USA,231,854,3:01:05,10865.0,2015,F,New York
maria elena,quintana,25-29,USA,767,858,3:01:10,10870.0,2015,F,New York
anne,cottrell,40-44,USA,206,874,3:01:20,10880.0,2015,F,New York
chandler,rainey,30-34,USA,240,879,3:01:24,10884.0,2015,F,New York
jessica,calvo,40-44,FRA,2089,887,3:01:28,10888.0,2015,F,New York
alysia,dusseau,30-34,USA,210,889,3:01:30,10890.0,2015,F,New York
leigh,sharek,25-29,USA,242,915,3:01:55,10915.0,2015,F,New York
tara,wilson,35-39,USA,832,945,3:02:23,10943.0,2015,F,New York
lyne,bessette,40-44,CAN,4067,953,3:02:36,10956.0,2015,F,New York
samantha,gardner,30-34,USA,212,968,3:02:47,10967.0,2015,F,New York
sworupa,khadka,35-39,NPL,297,997,3:03:07,10987.0,2015,F,New York
shay,phillips,25-29,USA,5431,"1,018",3:03:28,11008.0,2015,F,New York
jillian,arnold,25-29,USA,6032,"1,024",3:03:36,11016.0,2015,F,New York
keri,olson,40-44,USA,3503,"1,027",3:03:38,11018.0,2015,F,New York
kristen,olsen,25-29,USA,298,"1,030",3:03:39,11019.0,2015,F,New York
molly,rouillard,25-29,USA,2582,"1,041",3:03:51,11031.0,2015,F,New York
kimberly,hicks,35-39,USA,3303,"1,073",3:04:20,11060.0,2015,F,New York
locky,trachsel,45-49,USA,5658,"1,076",3:04:22,11062.0,2015,F,New York
nansy,sanchez,45-49,MEX,3607,"1,091",3:04:34,11074.0,2015,F,New York
jessica,bashaw,30-34,USA,3034,"1,092",3:04:35,11075.0,2015,F,New York
hilary,young,30-34,USA,6743,"1,098",3:04:41,11081.0,2015,F,New York
francesca,delucia,25-29,USA,208,"1,105",3:04:46,11086.0,2015,F,New York
karen,jablonski,30-34,USA,4408,"1,125",3:04:58,11098.0,2015,F,New York
federica,moroni,40-44,ITA,8570,"1,145",3:05:17,11117.0,2015,F,New York
karen de saint,phalle,45-49,USA,207,"1,147",3:05:19,11119.0,2015,F,New York
anna,grummon,25-29,USA,7202,"1,156",3:05:28,11128.0,2015,F,New York
sabine,gentieu,40-44,FRA,5224,"1,184",3:05:58,11158.0,2015,F,New York
karima,makrof,35-39,SWE,3424,"1,195",3:06:10,11170.0,2015,F,New York
jennifer,elvin,30-34,IRL,6239,"1,207",3:06:20,11180.0,2015,F,New York
catriona,probert,30-34,GBR,4662,"1,209",3:06:21,11181.0,2015,F,New York
guro,sundal,40-44,NOR,3663,"1,211",3:06:21,11181.0,2015,F,New York
allison,gayle,35-39,USA,5193,"1,213",3:06:27,11187.0,2015,F,New York
columba,montes,35-39,USA,3471,"1,217",3:06:32,11192.0,2015,F,New York
natsuki,ikeda,25-29,USA,7505,"1,233",3:06:49,11209.0,2015,F,New York
laura,link,35-39,USA,6450,"1,256",3:07:06,11226.0,2015,F,New York
kristin,saad,30-34,USA,2593,"1,258",3:07:07,11227.0,2015,F,New York
rhea,deroian,25-29,USA,209,"1,278",3:07:26,11246.0,2015,F,New York
jane,grace,40-44,GBR,7198,"1,311",3:07:51,11271.0,2015,F,New York
ana,cadreche,40-44,USA,1095,"1,321",3:07:54,11274.0,2015,F,New York
barbara,finnegan,30-34,USA,6261,"1,326",3:07:59,11279.0,2015,F,New York
nicole,green,25-29,USA,215,"1,329",3:08:01,11281.0,2015,F,New York
stanley,biwott,25-29,KEN,5,1,2:10:34,7834.0,2015,M,New York
geoffery,kamworor,20-24,KEN,6,2,2:10:48,7848.0,2015,M,New York
lelisa,desisa,25-29,ETH,2,3,2:12:10,7930.0,2015,M,New York
wilson,kipsang,30-34,KEN,1,4,2:12:45,7965.0,2015,M,New York
yemane,tsegay,30-34,ETH,7,5,2:13:24,8004.0,2015,M,New York
yuki,kawauchi,25-29,JPN,11,6,2:13:29,8009.0,2015,M,New York
meb,keflezighi,40-44,USA,4,7,2:13:32,8012.0,2015,M,New York
craig,leon,30-34,USA,16,8,2:15:16,8116.0,2015,M,New York
birhanu dare,kemal,25-29,ETH,259,9,2:15:40,8140.0,2015,M,New York
kevin,chelimo,30-34,KEN,12,10,2:15:49,8149.0,2015,M,New York
andrea,lalli,25-29,ITA,14,11,2:17:12,8232.0,2015,M,New York
juan luis,barrios,30-34,MEX,9,12,2:18:06,8286.0,2015,M,New York
diriba degefa,yigezu,25-29,ETH,261,13,2:19:21,8361.0,2015,M,New York
negash abebe,duki,25-29,ETH,249,14,2:20:30,8430.0,2015,M,New York
timothy,chichester,25-29,USA,258,15,2:21:25,8485.0,2015,M,New York
