official_time,place_overall,net_time,contry_citizenship,display_name,gender,gender_result,division_result,year,division,age_graded_time,age,city,state,seconds,residence,pace,overall,first_name,last_name,bib,name,country_residence,name_suffix,5k,10k,15k,20k,half,25k,30k,35k,40k,projected_time
02:29:22,108,02:29:13,TWN,Yu Hsiao,M,94,88,2022.0,,,,,,8962.0,,,,,,,,,,,,,,,,,,,
02:29:23,110,02:29:18,USA,Drew Kiracofe,M,95,90,2022.0,,,,,,8963.0,,,,,,,,,,,,,,,,,,,
02:29:25,109,02:29:17,USA,Austin Hendrix,M,96,89,2022.0,,,,,,8965.0,,,,,,,,,,,,,,,,,,,
02:29:25,111,02:29:19,USA,Max Haiss,M,97,91,2022.0,,,,,,8965.0,,,,,,,,,,,,,,,,,,,
02:29:37,114,02:29:37,USA,Austin Lavin,M,98,94,2022.0,,,,,,8977.0,,,,,,,,,,,,,,,,,,,
02:29:39,113,02:29:36,USA,Dylan Stevens,M,99,93,2022.0,,,,,,8979.0,,,,,,,,,,,,,,,,,,,
02:29:41,112,02:29:34,USA,Erik Hinrichsen,M,100,92,2022.0,,,,,,8981.0,,,,,,,,,,,,,,,,,,,
02:05:54,1,, Kenya,Evans Chebet,M,1,1,2023.0,M0-39,02:05:54,34,Kapsabet,,7554.0,,,,,,,,,,,,,,,,,,,
02:06:04,2,, Tanzania,Gabriel Geay,M,2,2,2023.0,M0-39,02:06:04,26,Tampa,FL,7564.0,,,,,,,,,,,,,,,,,,,
02:06:06,3,, Kenya,Benson Kipruto,M,3,3,2023.0,M0-39,02:06:06,32,Kapsabet,,7566.0,,,,,,,,,,,,,,,,,,,
02:08:01,4,, Kenya,Albert Korir,M,4,4,2023.0,M0-39,02:08:01,29,,,7681.0,,,,,,,,,,,,,,,,,,,
02:08:35,5,, Morocco,Zouhair Talbi,M,5,5,2023.0,M0-39,02:08:35,28,,,7715.0,,,,,,,,,,,,,,,,,,,
02:09:23,6,, Kenya,Eliud Kipchoge,M,6,6,2023.0,M0-39,02:08:13,38,,,7763.0,,,,,,,,,,,,,,,,,,,
02:09:44,7,,USA,Scott Fauble,M,7,7,2023.0,M0-39,02:09:44,31,Flagstaff,AZ,7784.0,,,,,,,,,,,,,,,,,,,
02:09:46,8,, France,Hassan Chahdi,M,8,8,2023.0,M0-39,02:09:46,33,,,7786.0,,,,,,,,,,,,,,,,,,,
02:10:04,9,, Kenya,John Korir,M,9,9,2023.0,M0-39,02:10:04,26,,,7804.0,,,,,,,,,,,,,,,,,,,
02:10:17,10,,USA,Matthew Mcdonald,M,10,10,2023.0,M0-39,02:10:17,29,Cambridge,MA,7817.0,,,,,,,,,,,,,,,,,,,
02:10:25,11,,USA,Conner Mantz,M,11,11,2023.0,M0-39,02:10:25,26,,,7825.0,,,,,,,,,,,,,,,,,,,
02:10:33,12,,USA,Cj Albertson,M,12,12,2023.0,M0-39,02:10:33,29,Fresno,CA,7833.0,,,,,,,,,,,,,,,,,,,
02:10:52,13,,USA,Nico Montanez,M,13,13,2023.0,M0-39,02:10:52,29,,,7852.0,,,,,,,,,,,,,,,,,,,
02:11:26,14,, Ethiopia,Shura Kitata,M,14,14,2023.0,M0-39,02:11:26,26,,,7886.0,,,,,,,,,,,,,,,,,,,
02:11:50,15,, Ethiopia,Andualem Belay,M,15,15,2023.0,M0-39,02:11:50,31,,,7910.0,,,,,,,,,,,,,,,,,,,
02:12:22,16,, Germany,Hendrik Pfeiffer,M,16,16,2023.0,M0-39,02:12:22,30,,,7942.0,,,,,,,,,,,,,,,,,,,
02:13:27,17,,USA,Jp Flavin,M,17,17,2023.0,M0-39,02:13:27,24,Rochester Hills,MI,8007.0,,,,,,,,,,,,,,,,,,,
02:13:57,18,,USA,Turner Wiley,M,18,18,2023.0,M0-39,02:13:57,30,Issaquah,WA,8037.0,,,,,,,,,,,,,,,,,,,
02:14:08,19,, Zimbabwe,Isaac Mpofu,M,19,19,2023.0,M0-39,02:14:08,34,,,8048.0,,,,,,,,,,,,,,,,,,,
02:14:13,20,,USA,Chad Hall,M,20,20,2023.0,M0-39,02:14:13,34,San Diego,CA,8053.0,,,,,,,,,,,,,,,,,,,
02:14:27,21,,USA,Colin Mickow,M,21,21,2023.0,M0-39,02:14:27,33,Oswego,IL,8067.0,,,,,,,,,,,,,,,,,,,
02:14:37,22,, Kenya,Mark Korir,M,22,22,2023.0,M0-39,02:14:37,34,,,8077.0,,,,,,,,,,,,,,,,,,,
02:16:06,23,,USA,Ben True,M,23,23,2023.0,M0-39,02:15:33,37,West Lebanon,NH,8166.0,,,,,,,,,,,,,,,,,,,
02:16:25,24,,USA,Connor Weaver,M,24,24,2023.0,M0-39,02:16:25,27,Lewisville,TX,8185.0,,,,,,,,,,,,,,,,,,,
02:17:05,25,,USA,Jonas Hampton,M,25,25,2023.0,M0-39,02:17:05,34,Newtonville,MA,8225.0,,,,,,,,,,,,,,,,,,,
02:17:55,26,,USA,Ian Butler,M,26,26,2023.0,M0-39,02:17:55,31,,,8275.0,,,,,,,,,,,,,,,,,,,
02:18:04,27,,USA,Edward Mulder,M,27,27,2023.0,M0-39,02:18:04,30,Boston,MA,8284.0,,,,,,,,,,,,,,,,,,,
02:18:23,28,,USA,Joseph Whelan,M,28,28,2023.0,M0-39,02:18:23,32,Webster,NY,8303.0,,,,,,,,,,,,,,,,,,,
02:20:08,29,,USA,Zachary Ornelas,M,29,29,2023.0,M0-39,02:20:08,31,Ann Arbor,MI,8408.0,,,,,,,,,,,,,,,,,,,
02:20:20,30,,USA,Sam Chelanga,M,30,30,2023.0,M0-39,02:19:04,38,Colorado Springs,CO,8420.0,,,,,,,,,,,,,,,,,,,
02:20:30,31,,USA,Mark Messmer,M,31,31,2023.0,M0-39,02:20:30,30,Castle Rock,CO,8430.0,,,,,,,,,,,,,,,,,,,
02:21:06,32,,USA,Andrew Mccann,M,32,32,2023.0,M0-39,02:21:06,34,Westerly,RI,8466.0,,,,,,,,,,,,,,,,,,,
02:21:25,33,,USA,Chad Beyer,M,33,33,2023.0,M0-39,02:21:16,36,Tempe,AZ,8485.0,,,,,,,,,,,,,,,,,,,
02:21:28,34,,USA,Thomas Lerdall,M,34,34,2023.0,M0-39,02:21:28,25,Minneapolis,MN,8488.0,,,,,,,,,,,,,,,,,,,
02:21:36,35,,USA,Eric Ashe,M,35,35,2023.0,M0-39,02:21:36,34,Natick,MA,8496.0,,,,,,,,,,,,,,,,,,,
02:21:40,37,, Australia,Matthew Schaumberg,M,36,36,2023.0,M0-39,02:21:40,25,Footscray,,8500.0,,,,,,,,,,,,,,,,,,,
02:21:43,38,,USA,Aaron Gruen,M,37,37,2023.0,M0-39,02:21:43,24,Providence,RI,8503.0,,,,,,,,,,,,,,,,,,,
02:21:47,39,,USA,Jonathan Mott,M,38,38,2023.0,M0-39,02:21:38,36,Lakeland,FL,8507.0,,,,,,,,,,,,,,,,,,,
02:22:08,43,,USA,Zachary Holtkamp,M,39,39,2023.0,M0-39,02:22:08,30,Alexandria,KY,8528.0,,,,,,,,,,,,,,,,,,,
02:22:11,45,, Canada,Calum Neff,M,40,40,2023.0,M0-39,02:20:54,38,Fulshear,TX,8531.0,,,,,,,,,,,,,,,,,,,
02:22:11,46,,USA,Anthony Tomsich,M,41,41,2023.0,M0-39,02:22:02,36,Tuebingen,,8531.0,,,,,,,,,,,,,,,,,,,
02:22:40,47,,USA,Brian Harvey,M,42,42,2023.0,M0-39,02:22:40,35,Belmont,MA,8560.0,,,,,,,,,,,,,,,,,,,
02:22:42,48,, Germany,Clemens Bleistein,M,43,43,2023.0,M0-39,02:22:42,32,Munich,,8562.0,,,,,,,,,,,,,,,,,,,
02:22:50,49,,USA,Esteban Trujillo,M,44,44,2023.0,M0-39,02:22:15,37,Fort Collins,CO,8570.0,,,,,,,,,,,,,,,,,,,
02:22:55,50,, South Africa,Melikhaya Frans,M,45,45,2023.0,M0-39,02:22:55,33,,,8575.0,,,,,,,,,,,,,,,,,,,
02:23:01,51,,USA,Fernando Cabada,M,46,1,2023.0,M40-44,02:19:34,40,Aurora,CO,8581.0,,,,,,,,,,,,,,,,,,,
02:23:12,52,,USA,Jack Mastandrea,M,47,46,2023.0,M0-39,02:23:12,25,Rochester Hills,MI,8592.0,,,,,,,,,,,,,,,,,,,
02:23:12,53,,USA,Samuel Fazioli,M,48,47,2023.0,M0-39,02:23:12,31,Derry,NH,8592.0,,,,,,,,,,,,,,,,,,,
02:23:16,54,, Canada,Jackson Bocksnick,M,49,48,2023.0,M0-39,02:23:16,30,Victoria,BC,8596.0,,,,,,,,,,,,,,,,,,,
02:23:22,55,,USA,Andrew Gelston,M,50,49,2023.0,M0-39,02:23:22,32,Morris Plains,NJ,8602.0,,,,,,,,,,,,,,,,,,,
02:23:27,57,,USA,Cristobal Gutierrez,M,51,50,2023.0,M0-39,02:23:27,30,Columbus,OH,8607.0,,,,,,,,,,,,,,,,,,,
02:23:32,58,,USA,Matt Lenehan,M,52,51,2023.0,M0-39,02:23:32,31,San Francisco,CA,8612.0,,,,,,,,,,,,,,,,,,,
02:23:39,59,,USA,Anthony Bruns,M,53,2,2023.0,M40-44,02:16:44,43,Denver,CO,8619.0,,,,,,,,,,,,,,,,,,,
02:23:44,60,,USA,Prescott Leach,M,54,3,2023.0,M40-44,02:20:16,40,Waltham,MA,8624.0,,,,,,,,,,,,,,,,,,,
02:24:05,61,, Canada,Tyler Hamilton,M,55,52,2023.0,M0-39,02:24:05,33,Toronto,ON,8645.0,,,,,,,,,,,,,,,,,,,
02:24:11,62,,USA,Michael Duggan,M,56,53,2023.0,M0-39,02:24:11,26,Austin,TX,8651.0,,,,,,,,,,,,,,,,,,,
02:24:14,64,,USA,Adam Cordell,M,57,54,2023.0,M0-39,02:24:14,32,Cheyenne,WY,8654.0,,,,,,,,,,,,,,,,,,,
02:24:20,65,,USA,Everett Hackett,M,58,55,2023.0,M0-39,02:24:20,33,Hartford,CT,8660.0,,,,,,,,,,,,,,,,,,,
02:24:46,71,, Great Britain,Ben Felton,M,59,56,2023.0,M0-39,02:24:46,25,Hatfield Peverel,,8686.0,,,,,,,,,,,,,,,,,,,
02:24:50,73,,USA,Phillip Harris,M,60,57,2023.0,M0-39,02:24:50,27,Maynard,MA,8690.0,,,,,,,,,,,,,,,,,,,
02:25:11,77,,USA,Jack Rager,M,61,58,2023.0,M0-39,02:25:11,24,San Francisco,CA,8711.0,,,,,,,,,,,,,,,,,,,
02:25:12,78,,USA,Max Haiss,M,62,59,2023.0,M0-39,02:25:12,29,Euclid,OH,8712.0,,,,,,,,,,,,,,,,,,,
02:25:32,79,,USA,Brett Haffner,M,63,60,2023.0,M0-39,02:25:32,29,Marana,AZ,8732.0,,,,,,,,,,,,,,,,,,,
02:25:40,80,,USA,Andrew Kimpel,M,64,61,2023.0,M0-39,02:25:40,31,Spokane,WA,8740.0,,,,,,,,,,,,,,,,,,,
02:25:47,81,,USA,Simon Ricci,M,65,62,2023.0,M0-39,02:25:47,25,San Francisco,CA,8747.0,,,,,,,,,,,,,,,,,,,
02:25:56,83,,USA,Vinny Castronuovo,M,66,63,2023.0,M0-39,02:25:56,23,Boston,MA,8756.0,,,,,,,,,,,,,,,,,,,
02:26:01,84,,USA,Timothy Purcell,M,67,64,2023.0,M0-39,02:25:56,22,Matawan,NJ,8761.0,,,,,,,,,,,,,,,,,,,
02:26:02,85,,USA,Dylan Hernandez,M,68,65,2023.0,M0-39,02:26:02,29,North Bethesda,MD,8762.0,,,,,,,,,,,,,,,,,,,
02:26:03,86,, Sweden,Mustafa Mohamed,M,69,4,2023.0,M40-44,02:17:51,44,Sävedalen,,8763.0,,,,,,,,,,,,,,,,,,,
02:26:07,87,,USA,Chip O'Hara,M,70,5,2023.0,M40-44,02:20:15,42,Auburn,NY,8767.0,,,,,,,,,,,,,,,,,,,
02:26:13,88,,USA,David Walter,M,71,66,2023.0,M0-39,02:26:13,27,Boston,MA,8773.0,,,,,,,,,,,,,,,,,,,
02:26:18,89,,USA,George Degen,M,72,67,2023.0,M0-39,02:26:18,30,Cambridge,MA,8778.0,,,,,,,,,,,,,,,,,,,
02:26:25,90,,USA,Quinlan Moll,M,73,68,2023.0,M0-39,02:26:25,27,Kansas City,MO,8785.0,,,,,,,,,,,,,,,,,,,
02:26:39,91,,USA,Tyler Muse,M,74,69,2023.0,M0-39,02:26:39,29,Salisbury,MD,8799.0,,,,,,,,,,,,,,,,,,,
02:26:41,92,,USA,Landon Woollard,M,75,70,2023.0,M0-39,02:26:41,27,Redding,CA,8801.0,,,,,,,,,,,,,,,,,,,
02:26:45,93,,USA,Max Randal,M,76,71,2023.0,M0-39,02:26:45,24,Nashville,TN,8805.0,,,,,,,,,,,,,,,,,,,
02:26:46,94,,USA,Harley Thompson,M,77,72,2023.0,M0-39,02:26:46,30,Saint Marys,PA,8806.0,,,,,,,,,,,,,,,,,,,
02:26:48,95,,USA,Zachary Hoover,M,78,73,2023.0,M0-39,02:26:48,24,Crown Point,IN,8808.0,,,,,,,,,,,,,,,,,,,
02:26:51,96,,USA,David Cisewski,M,79,6,2023.0,M40-44,02:22:08,41,Palo Alto,CA,8811.0,,,,,,,,,,,,,,,,,,,
02:26:55,97,,USA,Nicholas Yanek,M,80,74,2023.0,M0-39,02:26:50,22,Franklin,TN,8815.0,,,,,,,,,,,,,,,,,,,
02:26:58,98,,USA,Chris Zuerner,M,81,75,2023.0,M0-39,02:26:58,34,Charlotte,NC,8818.0,,,,,,,,,,,,,,,,,,,
02:27:03,99,,USA,Patrick Caron,M,82,76,2023.0,M0-39,02:27:03,25,Needham,MA,8823.0,,,,,,,,,,,,,,,,,,,
02:27:25,101,,USA,Robert Gomez,M,83,77,2023.0,M0-39,02:25:03,39,Biddeford,ME,8845.0,,,,,,,,,,,,,,,,,,,
02:27:29,102,,USA,Kevin Pool,M,84,7,2023.0,M40-44,02:23:55,40,Napa,CA,8849.0,,,,,,,,,,,,,,,,,,,
02:27:31,103,,USA,Ryan Gehman,M,85,78,2023.0,M0-39,02:27:31,30,Millersville,PA,8851.0,,,,,,,,,,,,,,,,,,,
02:27:41,104,,USA,Kurt Convey,M,86,79,2023.0,M0-39,02:27:41,26,Brooklyn,NY,8861.0,,,,,,,,,,,,,,,,,,,
02:27:45,105,,USA,Bram Osterhout,M,87,80,2023.0,M0-39,02:27:45,26,Champaign,IL,8865.0,,,,,,,,,,,,,,,,,,,
02:27:46,106,,USA,Luke Keogh,M,88,81,2023.0,M0-39,02:27:46,31,Houston,TX,8866.0,,,,,,,,,,,,,,,,,,,
02:27:50,107,, Ireland,John Kinsella,M,89,8,2023.0,M40-44,02:20:43,43,Limerick,,8870.0,,,,,,,,,,,,,,,,,,,
02:27:59,108,,USA,Ross Macandrew,M,90,82,2023.0,M0-39,02:27:59,31,East Greenwich,RI,8879.0,,,,,,,,,,,,,,,,,,,
02:28:04,109,,USA,Matt Stump,M,91,83,2023.0,M0-39,02:28:04,24,Cincinnati,OH,8884.0,,,,,,,,,,,,,,,,,,,
02:28:05,110,,USA,Ben Bruce,M,92,9,2023.0,M40-44,02:24:30,40,Flagstaff,AZ,8885.0,,,,,,,,,,,,,,,,,,,
02:28:06,111,,USA,Reid Kovacs,M,93,84,2023.0,M0-39,02:28:06,24,Cambridge,MA,8886.0,,,,,,,,,,,,,,,,,,,
02:28:11,112,,USA,Ridley Holmes,M,94,85,2023.0,M0-39,02:28:11,24,Austin,TX,8891.0,,,,,,,,,,,,,,,,,,,
02:28:12,114,,USA,John Green,M,95,86,2023.0,M0-39,02:28:12,25,Milledgeville,GA,8892.0,,,,,,,,,,,,,,,,,,,
02:28:18,115,,USA,Alex Turner,M,96,87,2023.0,M0-39,02:28:18,25,Watertown,MA,8898.0,,,,,,,,,,,,,,,,,,,
02:28:23,116,,USA,Liam Collins,M,97,88,2023.0,M0-39,02:28:23,26,Austin,TX,8903.0,,,,,,,,,,,,,,,,,,,
02:28:25,117,,USA,Cosmo Brossy,M,98,89,2023.0,M0-39,02:28:25,26,Honolulu,HI,8905.0,,,,,,,,,,,,,,,,,,,
02:28:29,118,,USA,Michael Brady,M,99,90,2023.0,M0-39,02:28:29,25,Medway,MA,8909.0,,,,,,,,,,,,,,,,,,,
02:28:29,119,,USA,Michael Carey,M,100,91,2023.0,M0-39,02:28:29,26,Midland,MI,8909.0,,,,,,,,,,,,,,,,,,,
2:08:37,,,,Meb Keflezighi,M,1,1,2014.0,,,38,,,7717.0,"San Diego, CA, USA",00:04:54,1,Meb,Keflezighi,,,,,,,,,,,,,,
2:08:48,,,,Wilson Chebet,M,2,1,2014.0,,,28,,,7728.0,Marakwet,00:04:54,2,Wilson,Chebet,,,,,,,,,,,,,,
2:08:50,,,,Frankline Chepkwony,M,3,2,2014.0,,,29,,,7730.0,Koibatek,00:04:54,3,Frankline,Chepkwony,,,,,,,,,,,,,,
2:09:37,,,,Vitaliy Shafar,M,4,1,2014.0,,,32,,,7777.0,Lutsk,00:04:56,4,Vitaliy,Shafar,,,,,,,,,,,,,,
2:09:50,,,,Markos Geneti,M,5,3,2014.0,,,29,,,7790.0,Addis Ababa,00:04:57,5,Markos,Geneti,,,,,,,,,,,,,,
2:11:03,,,,Joel Kimurer,M,6,4,2014.0,,,26,,,7863.0,Iten,00:04:59,6,Joel,Kimurer,,,,,,,,,,,,,,
2:11:47,,,,Nicholas Arciniaga,M,7,2,2014.0,,,30,,,7907.0,Midvale,00:05:01,7,Nicholas,Arciniaga,,,,,,,,,,,,,,
2:11:57,,,,Jeffrey Eggleston,M,8,5,2014.0,,,29,,,7917.0,"Boulder, CO, USA",00:05:01,8,Jeffrey,Eggleston,,,,,,,,,,,,,,
2:12:34,,,,Paul Lonyangata,M,9,3,2014.0,,,31,,,7954.0,Eldoret,00:05:03,9,Paul,Lonyangata,,,,,,,,,,,,,,
2:12:43,,,,Adil Annani,M,10,4,2014.0,,,33,,,7963.0,Marrakesh,00:05:03,10,Adil,Annani,,,,,,,,,,,,,,
2:12:52,,,,Josphat Boit,M,11,5,2014.0,,,30,,,7972.0,"Mammoth Lakes, CA, USA",00:05:04,11,Josphat,Boit,,,,,,,,,,,,,,
2:14:28,,,,Craig Leon,M,12,6,2014.0,,,29,,,8068.0,"Eugene, OR, USA",00:05:07,12,Craig,Leon,,,,,,,,,,,,,,
2:14:40,,,,Mike G. Morgan,M,13,6,2014.0,,,34,,,8080.0,"Rochester Hills, MI, USA",00:05:08,13,Mike G. Morgan,,,,,,,,,,,,,,,
2:14:56,,,,Koichi Sakai,M,14,7,2014.0,,,28,,,8096.0,Chiba,00:05:08,14,Koichi,Sakai,,,,,,,,,,,,,,
2:14:59,,,,Lusapho April,M,15,7,2014.0,,,31,,,8099.0,Uitenhage,00:05:08,15,Lusapho,April,,,,,,,,,,,,,,
2:16:06,,,,Abdi Abdirahman,M,16,2,2014.0,,,35,,,8166.0,"Tucson, AZ, USA",00:05:11,16,Abdi,Abdirahman,,,,,,,,,,,,,,
2:17:12,,,,Micah Kogo,M,17,8,2014.0,,,27,,,8232.0,Eldoret,00:05:13,17,Micah,Kogo,,,,,,,,,,,,,,
2:17:16,,,,Brett Gotcher,M,18,9,2014.0,,,29,,,8236.0,"La Selva Beach, CA, USA",00:05:14,18,Brett,Gotcher,,,,,,,,,,,,,,
2:17:46,,,,Scott Macpherson,M,19,10,2014.0,,,27,,,8266.0,"Columbia, MO, USA",00:05:15,19,Scott,Macpherson,,,,,,,,,,,,,,
2:17:50,,,,Ryan Hall,M,20,8,2014.0,,,31,,,8270.0,"Redding, CA, USA",00:05:15,20,Ryan,Hall,,,,,,,,,,,,,,
2:19:05,,,,Ruben Sanca,M,21,11,2014.0,,,27,,,8345.0,LOWELL,00:05:18,22,Ruben,Sanca,,,,,,,,,,,,,,
2:19:48,,,,Ulrich Steidl,M,22,1,2014.0,,,42,,,8388.0,"Seattle, WA, USA",00:05:19,23,Ulrich,Steidl,,,,,,,,,,,,,,
2:19:51,,,,Matt Hensley,M,23,12,2014.0,,,26,,,8391.0,"Boulder, CO, USA",00:05:20,24,Matt,Hensley,,,,,,,,,,,,,,
2:20:31,,,,Brian C. Harvey,M,24,13,2014.0,,,26,,,8431.0,"Boston, MA, USA",00:05:21,26,Brian C. Harvey,,,,,,,,,,,,,,,
2:20:43,,,,Viacheslav V. Shabunin,M,25,2,2014.0,,,44,,,8443.0,Moscow,00:05:22,29,Viacheslav V. Shabunin,,,,,,,,,,,,,,,
2:20:52,,,,Segundo O. Sr. Jami,M,26,14,2014.0,,,27,,,8452.0,"Boulder, CO, USA",00:05:22,30,Segundo O. Sr. Jami,,,,,,,,,,,,,,,
2:20:55,,,,Kevin Havel,M,27,1,2014.0,,,24,,,8455.0,"Arlington Heights, IL, USA",00:05:22,31,Kevin,Havel,,,,,,,,,,,,,,
2:21:20,,,,Matt Flaherty,M,28,15,2014.0,,,28,,,8480.0,"Bloomington, IN, USA",00:05:23,32,Matt,Flaherty,,,,,,,,,,,,,,
2:21:33,,,,Tyler C. Andrews,M,29,2,2014.0,,,23,,,8493.0,"Concord, MA, USA",00:05:23,35,Tyler C. Andrews,,,,,,,,,,,,,,,
2:21:41,,,,Eric Ashe,M,30,16,2014.0,,,25,,,8501.0,Boston,00:05:24,36,Eric,Ashe,,,,,,,,,,,,,,
2:22:22,,,,Nicholas B. End,M,31,17,2014.0,,,29,,,8542.0,"Pittsburgh, PA, USA",00:05:25,38,Nicholas B. End,,,,,,,,,,,,,,,
2:22:41,,,,Bryant Jensen,M,32,9,2014.0,,,30,,,8561.0,Ogden,00:05:26,39,Bryant,Jensen,,,,,,,,,,,,,,
2:23:21,,,,Alex J. Taylor,M,33,10,2014.0,,,34,,,8601.0,"Jamaica Plain, MA, USA",00:05:28,41,Alex J. Taylor,,,,,,,,,,,,,,,
2:23:32,,,,Matthew J. Laye,M,34,11,2014.0,,,33,,,8612.0,"Suaslito, CA, USA",00:05:28,43,Matthew J. Laye,,,,,,,,,,,,,,,
2:23:32,,,,Michael R. Wardian,M,34,3,2014.0,,,40,,,8612.0,"Arlington, VA, USA",00:05:28,43,Michael R. Wardian,,,,,,,,,,,,,,,
2:23:43,,,,Blue Benadum,M,36,12,2014.0,,,34,,,8623.0,Los Angeles,00:05:28,45,Blue,Benadum,,,,,,,,,,,,,,
2:23:56,,,,Ben Schneider,M,37,13,2014.0,,,30,,,8636.0,"Minneapolis, MN, USA",00:05:29,47,Ben,Schneider,,,,,,,,,,,,,,
2:24:35,,,,Matt Dewald,M,38,14,2014.0,,,31,,,8675.0,"Denver, CO, USA",00:05:30,49,Matt,Dewald,,,,,,,,,,,,,,
2:24:35,,,,Chip Ohara,M,38,14,2014.0,,,33,,,8675.0,"Auburn, NY, USA",00:05:30,49,Chip,Ohara,,,,,,,,,,,,,,
2:24:39,,,,Tracy Lokken,M,40,1,2014.0,,,48,,,8679.0,"Marquette, MI, USA",00:05:31,51,Tracy,Lokken,,,,,,,,,,,,,,
2:25:37,,,,Ian Nurse,M,41,3,2014.0,,,36,,,8737.0,Boston,00:05:33,52,Ian,Nurse,,,,,,,,,,,,,,
2:25:41,,,,Jason Hartmann,M,42,16,2014.0,,,33,,,8741.0,"Boulder, CO, USA",00:05:33,53,Jason,Hartmann,,,,,,,,,,,,,,
2:25:42,,,,Jonathan E. Baker,M,43,17,2014.0,,,30,,,8742.0,"Cambridge, MA, USA",00:05:33,54,Jonathan E. Baker,,,,,,,,,,,,,,,
2:26:14,,,,Kevin C. Johnson,M,44,18,2014.0,,,25,,,8774.0,"Lebanon, NH, USA",00:05:34,55,Kevin C. Johnson,,,,,,,,,,,,,,,
2:26:17,,,,Kelly Fermoyle,M,45,19,2014.0,,,28,,,8777.0,"Minneapolis, MN, USA",00:05:34,56,Kelly,Fermoyle,,,,,,,,,,,,,,
2:26:27,,,,Brian Finnel,M,46,20,2014.0,,,26,,,8787.0,"Madison, WI, USA",00:05:35,57,Brian,Finnel,,,,,,,,,,,,,,
2:26:31,,,,Robert F. Gibson,M,47,3,2014.0,,,24,,,8791.0,"Brookline, MA, USA",00:05:35,58,Robert F. Gibson,,,,,,,,,,,,,,,
2:26:36,,,,Graham Peck,M,48,4,2014.0,,,24,,,8796.0,Baltimore,00:05:35,59,Graham,Peck,,,,,,,,,,,,,,
2:26:38,,,,Andrew D. Williams,M,49,21,2014.0,,,26,,,8798.0,"Middlebury, IN, USA",00:05:35,60,Andrew D. Williams,,,,,,,,,,,,,,,
2:26:46,,,,Jonathan L. Dewitt,M,50,5,2014.0,,,24,,,8806.0,"Toledo, OH, USA",00:05:35,61,Jonathan L. Dewitt,,,,,,,,,,,,,,,
2:26:51,,,,Eric J Wallor,M,51,18,2014.0,,,31,,,8811.0,"Palatine, IL, USA",00:05:36,62,Eric J Wallor,,,,,,,,,,,,,,,
2:26:59,,,,Peter J Jr. Bartlett,M,52,22,2014.0,,,27,,,8819.0,"New York, NY, USA",00:05:36,63,Peter J Jr. Bartlett,,,,,,,,,,,,,,,
2:27:00,,,,Franklin B. Sr. Tenorio,M,53,4,2014.0,,,44,,,8820.0,"Boulder, CO, USA",00:05:36,64,Franklin B. Sr. Tenorio,,,,,,,,,,,,,,,
2:27:02,,,,Sean D. Duncan,M,54,6,2014.0,,,24,,,8822.0,"Arlington, MA, USA",00:05:36,65,Sean D. Duncan,,,,,,,,,,,,,,,
2:27:20,,,,John Ricardi,M,55,23,2014.0,,,27,,,8840.0,Seattle,00:05:37,66,John,Ricardi,,,,,,,,,,,,,,
2:27:32,,,,Thomas Chaillou,M,56,24,2014.0,,,29,,,8852.0,"Lexington, KY, USA",00:05:37,67,Thomas,Chaillou,,,,,,,,,,,,,,
2:27:36,,,,Jason M. Ayr,M,57,25,2014.0,,,26,,,8856.0,"Northampton, MA, USA",00:05:37,68,Jason M. Ayr,,,,,,,,,,,,,,,
2:27:37,,,,Chris A. Loseman,M,58,26,2014.0,,,25,,,8857.0,"Saint Charles, MO, USA",00:05:37,69,Chris A. Loseman,,,,,,,,,,,,,,,
2:27:38,,,,Crosby Freeman,M,59,19,2014.0,,,30,,,8858.0,Oakland,00:05:37,70,Crosby,Freeman,,,,,,,,,,,,,,
2:27:55,,,,Jon Rock,M,60,7,2014.0,,,24,,,8875.0,"Macomb, MI, USA",00:05:38,72,Jon,Rock,,,,,,,,,,,,,,
2:27:58,,,,Nicholas Maedel,M,61,27,2014.0,,,25,,,8878.0,"Tampa, FL, USA",00:05:38,73,Nicholas,Maedel,,,,,,,,,,,,,,
2:28:12,,,,Scott Gleason,M,62,28,2014.0,,,28,,,8892.0,"Walton, NY, USA",00:05:39,74,Scott,Gleason,,,,,,,,,,,,,,
2:28:30,,,,Ramiro C. Guillen,M,63,20,2014.0,,,31,,,8910.0,"Goleta, CA, USA",00:05:39,75,Ramiro C. Guillen,,,,,,,,,,,,,,,
2:28:32,,,,Brandon T. Dworak,M,64,29,2014.0,,,26,,,8912.0,"Memphis, TN, USA",00:05:39,76,Brandon T. Dworak,,,,,,,,,,,,,,,
2:28:39,,,,Thomas O'Grady,M,65,30,2014.0,,,28,,,8919.0,Latham,00:05:40,77,Thomas,O'Grady,,,,,,,,,,,,,,
2:28:47,,,,Nicolai Naranjo,M,66,31,2014.0,,,25,,,8927.0,"Northampton, MA, USA",00:05:40,78,Nicolai,Naranjo,,,,,,,,,,,,,,
2:28:50,,,,Christian Dirscherl,M,67,21,2014.0,,,34,,,8930.0,"Denver, CO, USA",00:05:40,79,Christian,Dirscherl,,,,,,,,,,,,,,
2:28:55,,,,Matthew D Deblander,M,68,32,2014.0,,,26,,,8935.0,"Duboistown, PA, USA",00:05:40,80,Matthew D Deblander,,,,,,,,,,,,,,,
