,Unnamed: 0,Last_Name,First_Name,Division,Country,BIB,Overall_Place,Time,Seconds,Year,Gender,Marathon
8507,8507,Diana Bogantes,Gonzalez,,,,254,02:39:02,9542.0,2021,F,Boston
8508,8508,Brittany,Moran,,,,269,02:39:29,9569.0,2021,F,Boston
8509,8509,Julia,Griffey,,,,283,02:39:53,9593.0,2021,F,Boston
8510,8510,Rachel,Hyland,,,,293,02:40:09,9609.0,2021,F,Boston
8511,8511,Sydney,Devore,,,,303,02:40:32,9632.0,2021,F,Boston
8512,8512,Shalane,Flanagan,,,,304,02:40:36,9636.0,2021,F,Boston
8513,8513,Gina,Rouse,,,,331,02:41:19,9679.0,2021,F,Boston
8514,8514,Jordan,Hasay,,,,342,02:41:43,9703.0,2021,F,Boston
8515,8515,Kellys,Arias,,,,356,02:42:14,9734.0,2021,F,Boston
8516,8516,Courtney,Olsen,,,,366,02:42:38,9758.0,2021,F,Boston
8517,8517,Laura,Paulsen,,,,361,02:42:43,9763.0,2021,F,Boston
8518,8518,Pamela,Pinto,,,,401,02:43:32,9812.0,2021,F,Boston
8519,8519,Juliet,Bottorff,,,,447,02:44:43,9883.0,2021,F,Boston
8520,8520,Annmarie,Kirkpatrick,,,,454,02:44:44,9884.0,2021,F,Boston
8521,8521,Laurie,Knowles,,,,463,02:44:53,9893.0,2021,F,Boston
8522,8522,Carolyn,Buchanan,,,,420,02:44:59,9899.0,2021,F,Boston
8523,8523,Hilary,Corno,,,,470,02:45:07,9907.0,2021,F,Boston
8524,8524,Katrina,Morrissey,,,,482,02:45:46,9946.0,2021,F,Boston
8525,8525,Tori,Parkinson,,,,491,02:45:50,9950.0,2021,F,Boston
8526,8526,Jenny,Hitchings,,,,481,02:46:05,9965.0,2021,F,Boston
8527,8527,Amber,Zimmerman,,,,510,02:46:31,9991.0,2021,F,Boston
8528,8528,Jennifer,Pope,,,,585,02:47:43,10063.0,2021,F,Boston
8529,8529,Maya,Rowen,,,,599,02:47:57,10077.0,2021,F,Boston
8530,8530,Megan,Taylor,,,,663,02:49:07,10147.0,2021,F,Boston
8531,8531,Christina,Murphy,,,,715,02:49:44,10184.0,2021,F,Boston
8532,8532,Jen,Moroz,,,,698,02:49:47,10187.0,2021,F,Boston
8533,8533,Eleanor,Meyer,,,,708,02:49:57,10197.0,2021,F,Boston
8534,8534,Patricia,Frisella,,,,721,02:49:58,10198.0,2021,F,Boston
8535,8535,Gracie,Griffith,,,,704,02:50:01,10201.0,2021,F,Boston
8536,8536,Jennifer,Fleming,,,,586,02:50:04,10204.0,2021,F,Boston
8537,8537,Sarah,Klass,,,,733,02:50:30,10230.0,2021,F,Boston
8538,8538,Michaela,Spannaus,,,,744,02:50:47,10247.0,2021,F,Boston
8539,8539,Jennifer,Masamitsu,,,,762,02:51:08,10268.0,2021,F,Boston
8540,8540,Isabella,Caruso,,,,834,02:52:15,10335.0,2021,F,Boston
8541,8541,Leandra,Zimmermann,,,,851,02:52:22,10342.0,2021,F,Boston
8542,8542,Mary,Owen,,,,861,02:52:33,10353.0,2021,F,Boston
8543,8543,Lauren,Philbrook,,,,854,02:52:38,10358.0,2021,F,Boston
8544,8544,Amy,Tortorello,,,,875,02:53:06,10386.0,2021,F,Boston
8545,8545,Mariah,Jordan,,,,845,02:54:16,10456.0,2021,F,Boston
8546,8546,Kristen,Vaughan,,,,985,02:54:39,10479.0,2021,F,Boston
8547,8547,Bethany,Sachtleben,,,,1016,02:54:53,10493.0,2021,F,Boston
8548,8548,Megan,Jackowitz,,,,1014,02:55:00,10500.0,2021,F,Boston
8549,8549,Danya,Crawford,,,,1022,02:55:11,10511.0,2021,F,Boston
8550,8550,Reilly,Kiernan,,,,532,02:55:15,10515.0,2021,F,Boston
8551,8551,Lauren,Tilton,,,,1027,02:55:50,10550.0,2021,F,Boston
8552,8552,Reanna,Jereb,,,,644,02:55:57,10557.0,2021,F,Boston
8553,8553,Haley,Hasty,,,,1078,02:56:00,10560.0,2021,F,Boston
8554,8554,Norma,Morales,,,,1068,02:56:15,10575.0,2021,F,Boston
8555,8555,Amber,Morrison,,,,839,02:57:41,10661.0,2021,F,Boston
8556,8556,Anayeli,Jaimes,,,,1031,02:57:54,10674.0,2021,F,Boston
8557,8557,Gabriella,Delay,,,,748,02:58:27,10707.0,2021,F,Boston
8558,8558,Alyssa,Salese,,,,786,03:02:08,10928.0,2021,F,Boston
8559,8559,Lauren,Dorsky,,,,1055,03:02:43,10963.0,2021,F,Boston
8560,8560,Amanda,Beucler,,,,919,03:02:45,10965.0,2021,F,Boston
8561,8561,Katherine,Irgens,,,,1028,03:03:01,10981.0,2021,F,Boston
8562,8562,Marissa,Ward,,,,1046,03:03:22,11002.0,2021,F,Boston
8563,8563,Lydia,Tay,,,,904,03:05:00,11100.0,2021,F,Boston
8564,8564,Caitlin,Mcilwain,,,,1008,03:07:19,11239.0,2021,F,Boston
8565,8565,Aileen,Hoak,,,,697,03:07:59,11279.0,2021,F,Boston
8566,8566,Mary,Kriege,,,,885,03:08:36,11316.0,2021,F,Boston
8567,8567,Maura,Tyrrell,,,,750,03:08:58,11338.0,2021,F,Boston
8568,8568,Megan,Lavins,,,,626,03:10:13,11413.0,2021,F,Boston
8569,8569,Elizabeth,Stephen,,,,1080,03:10:28,11428.0,2021,F,Boston
8570,8570,Natasha,Bliss,,,,964,03:13:53,11633.0,2021,F,Boston
8571,8571,Kiersten,Waineo,,,,928,03:16:14,11774.0,2021,F,Boston
8572,8572,Johanna,Gretschel,,,,631,03:18:35,11915.0,2021,F,Boston
8573,8573,Courtney,Yaeger,,,,874,03:19:48,11988.0,2021,F,Boston
8574,8574,Hannah,Westra,,,,959,03:22:45,12165.0,2021,F,Boston
8575,8575,Hana,Baskin,,,,835,03:22:55,12175.0,2021,F,Boston
8576,8576,Caitlin,Lawlor,,,,920,03:23:52,12232.0,2021,F,Boston
8577,8577,Madeline,Frank,,,,1047,03:28:57,12537.0,2021,F,Boston
8578,8578,Tsaina,Mahlen,,,,1032,03:42:06,13326.0,2021,F,Boston
8579,8579,Marissa,Lenger,,,,856,04:07:36,14856.0,2021,F,Boston
8580,8580,Peres,Jepchirchir,,,,31,02:21:01,8461.0,2022,F,Boston
8581,8581,Ababel,Yeshaneh,,,,32,02:21:05,8465.0,2022,F,Boston
8582,8582,Mary,Ngugi,,,,33,02:21:32,8492.0,2022,F,Boston
8583,8583,Edna,Kiplagat,,,,35,02:21:40,8500.0,2022,F,Boston
8584,8584,Monicah,Ngige,,,,37,02:22:13,8533.0,2022,F,Boston
8585,8585,Viola,Cheptoo,,,,41,02:23:47,8627.0,2022,F,Boston
8586,8586,Joyciline,Jepkosgei,,,,48,02:24:43,8683.0,2022,F,Boston
8587,8587,Degitu,Azimeraw,,,,54,02:25:23,8723.0,2022,F,Boston
8588,8588,Charlotte,Purdue,,,,55,02:25:26,8726.0,2022,F,Boston
8589,8589,Nell,Rojas,,,,60,02:25:57,8757.0,2022,F,Boston
8590,8590,Malindi,Elmore,,,,82,02:27:58,8878.0,2022,F,Boston
8591,8591,Stephanie,Rothstein-Bruce,,,,84,02:28:02,8882.0,2022,F,Boston
8592,8592,Desiree,Linden,,,,103,02:28:47,8927.0,2022,F,Boston
8593,8593,Dakotah,Lindwurm,,,,122,02:29:55,8995.0,2022,F,Boston
8594,8594,Bria,Wetsch,,,,145,02:30:42,9042.0,2022,F,Boston
8595,8595,Elaina,Tabb,,,,173,02:31:34,9094.0,2022,F,Boston
8596,8596,Maegan,Krifchin,,,,180,02:31:53,9113.0,2022,F,Boston
8597,8597,Kathy,Derks,,,,248,02:34:54,9294.0,2022,F,Boston
8598,8598,Natasha,Wodak,,,,258,02:35:08,9308.0,2022,F,Boston
8599,8599,Angie,Orjuela,,,,265,02:35:17,9317.0,2022,F,Boston
8600,8600,Sara,Vaughn,,,,311,02:36:27,9387.0,2022,F,Boston
8601,8601,Aisling,Cuffe,,,,339,02:37:23,9443.0,2022,F,Boston
8602,8602,Annmarie,Tuxbury,,,,380,02:38:15,9495.0,2022,F,Boston
8603,8603,Kate,Bazeley,,,,393,02:38:26,9506.0,2022,F,Boston
8604,8604,Kayla,Lampe,,,,405,02:38:38,9518.0,2022,F,Boston
8605,8605,Ashlee,Powers,,,,499,02:39:59,9599.0,2022,F,Boston
8606,8606,Caitlin,Phillips,,,,510,02:40:09,9609.0,2022,F,Boston
8607,8607,Kate,Sanborn,,,,516,02:40:16,9616.0,2022,F,Boston
8608,8608,Kaylee,Flanagan,,,,453,02:40:22,9622.0,2022,F,Boston
8609,8609,Katrina,Morrissey,,,,518,02:40:45,9645.0,2022,F,Boston
8610,8610,Katie,Kellner,,,,545,02:40:57,9657.0,2022,F,Boston
8611,8611,Mary,Denholm,,,,549,02:40:59,9659.0,2022,F,Boston
8612,8612,Emilee,Risteen,,,,623,02:42:26,9746.0,2022,F,Boston
8613,8613,Gina,Rouse,,,,661,02:42:54,9774.0,2022,F,Boston
8614,8614,Elizabeth,Bigelow,,,,638,02:43:12,9792.0,2022,F,Boston
8615,8615,Paula,Pridgen,,,,694,02:43:16,9796.0,2022,F,Boston
8616,8616,Alison,Lavender,,,,695,02:43:17,9797.0,2022,F,Boston
8617,8617,Gracie,Griffith,,,,646,02:43:19,9799.0,2022,F,Boston
8618,8618,Maria,Langholz,,,,704,02:43:55,9835.0,2022,F,Boston
8619,8619,Caroline,Williams,,,,755,02:44:06,9846.0,2022,F,Boston
8620,8620,Allie,Hackett,,,,734,02:44:11,9851.0,2022,F,Boston
8621,8621,Diane,Neubauer,,,,751,02:44:49,9889.0,2022,F,Boston
8622,8622,Hilary,Corno,,,,892,02:45:34,9934.0,2022,F,Boston
8623,8623,Erika,Fluehr,,,,897,02:45:40,9940.0,2022,F,Boston
8624,8624,Catherine,Lisle,,,,971,02:46:58,10018.0,2022,F,Boston
8625,8625,Lauren,Ames,,,,974,02:47:20,10040.0,2022,F,Boston
8626,8626,Caroline,Hentzen,,,,984,02:47:39,10059.0,2022,F,Boston
8627,8627,Amanda,Nurse,,,,1117,02:47:53,10073.0,2022,F,Boston
8628,8628,Courtney,Hawkins,,,,1011,02:48:02,10082.0,2022,F,Boston
8629,8629,Samantha,Roecker,,,,1135,02:48:11,10091.0,2022,F,Boston
8630,8630,Ziyang,Liu,,,,1148,02:48:17,10097.0,2022,F,Boston
8631,8631,Hannah,Mcinturff,,,,1017,02:48:34,10114.0,2022,F,Boston
8632,8632,Samantha,Cooper,,,,1076,02:48:43,10123.0,2022,F,Boston
8633,8633,Rachele,Biltoft,,,,938,02:49:15,10155.0,2022,F,Boston
8634,8634,Rachel,Rodin,,,,1029,02:49:18,10158.0,2022,F,Boston
8635,8635,Isabella,Caruso,,,,1202,02:49:21,10161.0,2022,F,Boston
8636,8636,Amanda,Chang,,,,1159,02:49:28,10168.0,2022,F,Boston
8637,8637,Lauren,Cooper,,,,1153,02:49:29,10169.0,2022,F,Boston
8638,8638,Olivia,Hoj,,,,1037,02:49:32,10172.0,2022,F,Boston
8639,8639,Carly,Zanatta,,,,1122,02:49:34,10174.0,2022,F,Boston
8640,8640,Lauren,Kelly,,,,1363,02:49:48,10188.0,2022,F,Boston
8641,8641,Raquel,Jimenez,,,,1286,02:50:06,10206.0,2022,F,Boston
8642,8642,Lauren,Philbrook,,,,1228,02:50:11,10211.0,2022,F,Boston
8643,8643,Marissa,Martz,,,,1334,02:50:17,10217.0,2022,F,Boston
8644,8644,Julie,Hartenbach,,,,1364,02:50:29,10229.0,2022,F,Boston
8645,8645,Lindsey,Hagen,,,,1426,02:50:31,10231.0,2022,F,Boston
8646,8646,Meaghan,Murray,,,,1199,02:50:49,10249.0,2022,F,Boston
8647,8647,Jessica,Marlier,,,,1439,02:51:10,10270.0,2022,F,Boston
8648,8648,Chelsea,Hollingsworth,,,,1453,02:51:16,10276.0,2022,F,Boston
8649,8649,Vicky,Wright,,,,1367,02:51:20,10280.0,2022,F,Boston
8650,8650,Melodie,Gilbert,,,,1167,02:51:25,10285.0,2022,F,Boston
8651,8651,Sarah,Mulcahy,,,,1484,02:51:45,10305.0,2022,F,Boston
8652,8652,Annie,Noffsinger,,,,1581,02:51:48,10308.0,2022,F,Boston
8653,8653,Mariah,Gajewski,,,,1529,02:52:14,10334.0,2022,F,Boston
8654,8654,Erin,Rasmussen,,,,1393,02:52:35,10355.0,2022,F,Boston
8655,8655,Elizabeth,Stephen,,,,1437,02:52:51,10371.0,2022,F,Boston
8656,8656,Amanda,Martin,,,,1575,02:52:53,10373.0,2022,F,Boston
8657,8657,Kiersten,Waineo,,,,1465,02:52:54,10374.0,2022,F,Boston
8658,8658,Ewa,Zaborowska,,,,1495,02:52:55,10375.0,2022,F,Boston
8659,8659,Kristina,King,,,,1440,02:53:08,10388.0,2022,F,Boston
8660,8660,Tamma,Carleton,,,,1454,02:53:10,10390.0,2022,F,Boston
8661,8661,Hanna,Longendyke,,,,1381,02:53:26,10406.0,2022,F,Boston
8662,8662,Reyna Isela Rivera,Carrillo,,,,1814,02:53:40,10420.0,2022,F,Boston
8663,8663,Allison,Stover,,,,1665,02:53:45,10425.0,2022,F,Boston
8664,8664,Erica,Green,,,,1473,02:53:50,10430.0,2022,F,Boston
8665,8665,Alison,Sukolsky,,,,1834,02:54:05,10445.0,2022,F,Boston
8666,8666,Cora,Davies,,,,1503,02:54:14,10454.0,2022,F,Boston
8667,8667,Sioned,Howells,,,,1871,02:54:26,10466.0,2022,F,Boston
8668,8668,Paulina Plasencia,Cruz,,,,1485,02:54:38,10478.0,2022,F,Boston
8669,8669,Teal,Burrell,,,,1914,02:54:38,10478.0,2022,F,Boston
8670,8670,Caili,Colquitt,,,,1971,02:54:44,10484.0,2022,F,Boston
8671,8671,Caitlin,Healey,,,,1811,02:54:53,10493.0,2022,F,Boston
8672,8672,Emily,Haggerty,,,,1664,02:54:54,10494.0,2022,F,Boston
8673,8673,Niamh,Clifford,,,,1910,02:54:58,10498.0,2022,F,Boston
8674,8674,Anna,Farello,,,,1783,02:54:59,10499.0,2022,F,Boston
8675,8675,Marisa,Hird,,,,2081,02:55:18,10518.0,2022,F,Boston
8676,8676,Sarah,Tully,,,,2100,02:55:18,10518.0,2022,F,Boston
8677,8677,Jessica,Allen,,,,2061,02:55:25,10525.0,2022,F,Boston
8678,8678,Kelly,Wehman,,,,1793,02:55:27,10527.0,2022,F,Boston
8679,8679,Natasha,Mendez,,,,2077,02:55:33,10533.0,2022,F,Boston
8680,8680,Hellen,Obiri,30-34,,,36,02:21:38,8498.0,2023,F,Boston
8681,8681,Amane,Beriso,30-34,,,40,02:21:50,8510.0,2023,F,Boston
8682,8682,Lonah,Salpeter,30-34,,,41,02:21:57,8517.0,2023,F,Boston
8683,8683,Ababel,Yeshaneh,30-34,,,42,02:22:00,8520.0,2023,F,Boston
8684,8684,Emma,Bates,30-34,,,44,02:22:10,8530.0,2023,F,Boston
8685,8685,Nazret,Weldu,30-34,,,56,02:23:25,8605.0,2023,F,Boston
8686,8686,Angela,Tanui,30-34,,,63,02:24:12,8652.0,2023,F,Boston
8687,8687,Hiwot,Gebremaryam,25-29,,,66,02:24:30,8670.0,2023,F,Boston
8688,8688,Mary,Ngugi,30-34,,,67,02:24:33,8673.0,2023,F,Boston
8689,8689,Gotytom,Gebreslase,25-29,,,68,02:24:34,8674.0,2023,F,Boston
8690,8690,Aliphine,Tuliamuk,30-34,,,69,02:24:37,8677.0,2023,F,Boston
8691,8691,Joyciline,Jepkosgei,25-29,,,70,02:24:44,8684.0,2023,F,Boston
8692,8692,Viola,Cheptoo,30-34,,,72,02:24:49,8689.0,2023,F,Boston
8693,8693,Nell,Rojas,35-39,,,74,02:24:51,8691.0,2023,F,Boston
8694,8694,Nienke,Brinkman,25-29,,,75,02:24:58,8698.0,2023,F,Boston
8695,8695,Celestine,Chepchirchir,25-29,,,76,02:25:07,8707.0,2023,F,Boston
8696,8696,Sara,Hall,40-44,,,82,02:25:48,8748.0,2023,F,Boston
8697,8697,Desiree,Linden,35-39,,,100,02:27:18,8838.0,2023,F,Boston
8698,8698,Vibian,Chepkirui,25-29,,,113,02:28:12,8892.0,2023,F,Boston
8699,8699,Annie,Frisbie,25-29,,,124,02:28:45,8925.0,2023,F,Boston
8700,8700,Atsede,Baysa,35-39,,,151,02:30:14,9014.0,2023,F,Boston
8701,8701,Anna,Rohrer,25-29,,,170,02:30:52,9052.0,2023,F,Boston
8702,8702,Sydney,Devore,30-34,,,178,02:31:08,9068.0,2023,F,Boston
8703,8703,Maggie,Montoya,25-29,,,184,02:31:19,9079.0,2023,F,Boston
8704,8704,Anne-Marie,Blaney,25-29,,,188,02:31:32,9092.0,2023,F,Boston
8705,8705,Maegan,Krifchin,35-39,,,232,02:32:46,9166.0,2023,F,Boston
8706,8706,Dakotah,Lindwurm,25-29,,,271,02:33:53,9233.0,2023,F,Boston
8707,8707,Erika,Kemp,25-29,,,273,02:33:57,9237.0,2023,F,Boston
8708,8708,Savannah,Berry,25-29,,,308,02:34:30,9270.0,2023,F,Boston
8709,8709,Laura,Thweatt,30-34,,,310,02:34:35,9275.0,2023,F,Boston
8710,8710,Edna,Kiplagat,40-44,,,313,02:34:40,9280.0,2023,F,Boston
8711,8711,Maurine,Chepkemoi,20-24,,,348,02:35:25,9325.0,2023,F,Boston
8712,8712,Militsa,Mircheva,25-29,,,384,02:35:57,9357.0,2023,F,Boston
8713,8713,English,Tomlinson,20-24,,,397,02:36:14,9374.0,2023,F,Boston
8714,8714,Kidan,Kidane,25-29,,,402,02:36:22,9382.0,2023,F,Boston
8715,8715,Dani,Moreno,30-34,,,519,02:38:23,9503.0,2023,F,Boston
8716,8716,Mimi,Smith,25-29,,,537,02:38:33,9513.0,2023,F,Boston
8717,8717,Olivia,Pratt,25-29,,,547,02:38:41,9521.0,2023,F,Boston
8718,8718,Hanna,Lindholm,40-44,,,593,02:39:16,9556.0,2023,F,Boston
8719,8719,Liza,Howard,30-34,,,644,02:40:14,9614.0,2023,F,Boston
8720,8720,Tennille,Ellis,35-39,,,672,02:40:37,9637.0,2023,F,Boston
8721,8721,Emilee,Risteen,25-29,,,749,02:41:44,9704.0,2023,F,Boston
8722,8722,Lauren,Ames,35-39,,,767,02:42:01,9721.0,2023,F,Boston
8723,8723,Melissa,Paauwe,35-39,,,846,02:42:53,9773.0,2023,F,Boston
8724,8724,Caroline,Hentzen,25-29,,,904,02:43:31,9811.0,2023,F,Boston
8725,8725,Anne,Wester,30-34,,,906,02:43:32,9812.0,2023,F,Boston
8726,8726,Christine,Guerrero,30-34,,,940,02:43:50,9830.0,2023,F,Boston
8727,8727,Haruka,Yamaguchi,35-39,,,994,02:44:17,9857.0,2023,F,Boston
8728,8728,Lizzie,Mundell-Perkins,25-29,,,1028,02:44:36,9876.0,2023,F,Boston
8729,8729,Alyssa,Salese,30-34,,,1031,02:44:37,9877.0,2023,F,Boston
8730,8730,Carmen,Hussar,45-49,,,1081,02:45:01,9901.0,2023,F,Boston
8731,8731,Leandra,Zimmermann,25-29,,,1086,02:45:04,9904.0,2023,F,Boston
8732,8732,Lynda,Gingras,40-44,,,1124,02:45:22,9922.0,2023,F,Boston
8733,8733,Amanda,Wiggenhorn,25-29,,,1158,02:45:38,9938.0,2023,F,Boston
8734,8734,Julie,Lajeunesse,40-44,,,1164,02:45:41,9941.0,2023,F,Boston
8735,8735,Laurie,Knowles,45-49,,,1204,02:46:00,9960.0,2023,F,Boston
8736,8736,Anna,Steinman,30-34,,,1235,02:46:15,9975.0,2023,F,Boston
8737,8737,Gina,Rouse,40-44,,,1249,02:46:22,9982.0,2023,F,Boston
8738,8738,Eliza,Howard,20-24,,,1276,02:46:39,9999.0,2023,F,Boston
8739,8739,Abby,Rodseth,25-29,,,1279,02:46:41,10001.0,2023,F,Boston
8740,8740,Elizabeth,Camy,35-39,,,1304,02:46:51,10011.0,2023,F,Boston
8741,8741,Abbie,Tuomi,35-39,,,1303,02:46:51,10011.0,2023,F,Boston
8742,8742,Rachel,Keane,25-29,,,1309,02:46:53,10013.0,2023,F,Boston
8743,8743,Meaghan,Murray,35-39,,,1360,02:47:10,10030.0,2023,F,Boston
8744,8744,Tammy,Hsieh,30-34,,,1372,02:47:17,10037.0,2023,F,Boston
8745,8745,Paula,Narvaez,35-39,,,1401,02:47:27,10047.0,2023,F,Boston
8746,8746,Ewa,Zaborowska,30-34,,,1537,02:48:27,10107.0,2023,F,Boston
8747,8747,Carolina,Garcia,25-29,,,1564,02:48:38,10118.0,2023,F,Boston
8748,8748,Aisling,Cuffe,25-29,,,1582,02:48:49,10129.0,2023,F,Boston
8749,8749,Sylvia,Bedford,30-34,,,1592,02:48:54,10134.0,2023,F,Boston
8750,8750,Alison,Wells,25-29,,,1593,02:48:55,10135.0,2023,F,Boston
8751,8751,Rachel,Coogan,30-34,,,1622,02:49:03,10143.0,2023,F,Boston
8752,8752,Kerin,Hempel,40-44,,,1621,02:49:03,10143.0,2023,F,Boston
8753,8753,Heather,Cleary,35-39,,,1633,02:49:07,10147.0,2023,F,Boston
8754,8754,Maddie,Meyers,25-29,,,1640,02:49:09,10149.0,2023,F,Boston
8755,8755,Natasha,Bliss,40-44,,,1727,02:49:42,10182.0,2023,F,Boston
8756,8756,Leigh,Barrow,25-29,,,1731,02:49:44,10184.0,2023,F,Boston
8757,8757,Melissa,Perlman,40-44,,,1741,02:49:47,10187.0,2023,F,Boston
8758,8758,Michaela,Spannaus,25-29,,,1779,02:49:59,10199.0,2023,F,Boston
8759,8759,Isabella,Caruso,25-29,,,1787,02:50:02,10202.0,2023,F,Boston
8760,8760,Erin,Hagen,25-29,,,1815,02:50:14,10214.0,2023,F,Boston
8761,8761,Ana,Fray,45-49,,,1869,02:50:32,10232.0,2023,F,Boston
8762,8762,Deanna,Scheid,25-29,,,2047,02:51:39,10299.0,2023,F,Boston
8763,8763,Melanie,Lassen,30-34,,,2059,02:51:43,10303.0,2023,F,Boston
8764,8764,Lucy,Brash,30-34,,,2085,02:51:52,10312.0,2023,F,Boston
8765,8765,Jill,Dennes,30-34,,,2137,02:52:13,10333.0,2023,F,Boston
8766,8766,Meghann,Featherstun,35-39,,,2144,02:52:14,10334.0,2023,F,Boston
8767,8767,Ava,Sorell,30-34,,,2173,02:52:21,10341.0,2023,F,Boston
8768,8768,Brooke,Koblitz,30-34,,,2182,02:52:24,10344.0,2023,F,Boston
8769,8769,Riva,Muehlbauer,40-44,,,2187,02:52:26,10346.0,2023,F,Boston
8770,8770,Caroline,Lee,25-29,,,2204,02:52:32,10352.0,2023,F,Boston
8771,8771,Lainie,Smith,25-29,,,2208,02:52:34,10354.0,2023,F,Boston
8772,8772,Jaime,Lord,25-29,,,2231,02:52:43,10363.0,2023,F,Boston
8773,8773,Erika,Pastrana,40-44,,,2254,02:52:55,10375.0,2023,F,Boston
8774,8774,Lauren,Dorsky,25-29,,,2277,02:53:00,10380.0,2023,F,Boston
8775,8775,Teagan,Robertson,25-29,,,2280,02:53:01,10381.0,2023,F,Boston
8776,8776,Mariah,Jordan,25-29,,,2315,02:53:13,10393.0,2023,F,Boston
8777,8777,Paige,Fisher,30-34,,,2320,02:53:15,10395.0,2023,F,Boston
8778,8778,Kai,Sharbono,35-39,,,2340,02:53:22,10402.0,2023,F,Boston
8779,8779,Tabea,Haug,30-34,,,2350,02:53:25,10405.0,2023,F,Boston
8780,8780,Rita,Jeptoo,30-34,,,,2:18:57,8337.0,2014,F,Boston
8781,8781,Buzunesh,Deba,25-29,,,,2:19:59,8399.0,2014,F,Boston
8782,8782,Mare,Dibaba,20-24,,,,2:20:35,8435.0,2014,F,Boston
8783,8783,Jemima Jelagat,Sumgong,25-29,,,,2:20:41,8441.0,2014,F,Boston
8784,8784,Meselech,Melkamu,25-29,,,,2:21:28,8488.0,2014,F,Boston
8785,8785,Aleksandra,Duliba,25-29,,,,2:21:29,8489.0,2014,F,Boston
8786,8786,Shalane,Flanagan,30-34,,,,2:22:02,8522.0,2014,F,Boston
8787,8787,Sharon,Cherop,30-34,,,,2:23:00,8580.0,2014,F,Boston
8788,8788,Philes,Ongori,25-29,,,,2:23:22,8602.0,2014,F,Boston
8789,8789,Desiree,Linden,30-34,,,,2:23:54,8634.0,2014,F,Boston
8790,8790,Belaynesh,Oljira,20-24,,,,2:24:21,8661.0,2014,F,Boston
8791,8791,Yeshi,Esayias,25-29,,,,2:27:40,8860.0,2014,F,Boston
8792,8792,Tatiana Petrova,Arkhipova,30-34,,,,2:30:29,9029.0,2014,F,Boston
8793,8793,Lanni,Marchant,30-34,,,,2:30:34,9034.0,2014,F,Boston
8794,8794,Adriana,Nelson,30-34,,,,2:31:15,9075.0,2014,F,Boston
8795,8795,Adriana Aparecida da,Silva,30-34,,,,2:31:18,9078.0,2014,F,Boston
8796,8796,Caroline,Kilel,30-34,,,,2:32:04,9124.0,2014,F,Boston
8797,8797,Serena,Burla,30-34,,,,2:32:27,9147.0,2014,F,Boston
8798,8798,Wendy,Thomas,35-39,,,,2:32:49,9169.0,2014,F,Boston
8799,8799,Esther Erb,Atkins,25-29,,,,2:33:15,9195.0,2014,F,Boston
8800,8800,Noriko,Higuchi,25-29,,,,2:33:39,9219.0,2014,F,Boston
8801,8801,Sarah,Cummings,25-29,,,,2:34:57,9297.0,2014,F,Boston
8802,8802,Hilary K.,Dionne,25-29,,,,2:35:08,9308.0,2014,F,Boston
8803,8803,Lidia,Simon,40-44,,,,2:36:47,9407.0,2014,F,Boston
8804,8804,Andrea R.,Walkonen,25-29,,,,2:37:06,9426.0,2014,F,Boston
8805,8805,Nuta,Olaru,40-44,,,,2:37:29,9449.0,2014,F,Boston
8806,8806,Laura A.,Portis,25-29,,,,2:38:48,9528.0,2014,F,Boston
8807,8807,Magdalena,Boulet,40-44,,,,2:41:36,9696.0,2014,F,Boston
8808,8808,Erica,Jesseman,25-29,,,,2:42:32,9752.0,2014,F,Boston
8809,8809,Bria A.,Wetsch,25-29,,,,2:42:33,9753.0,2014,F,Boston
8810,8810,Sheri,Piers,40-44,,,,2:42:40,9760.0,2014,F,Boston
8811,8811,Amber,Green,30-34,,,,2:43:27,9807.0,2014,F,Boston
8812,8812,Larisa E.,Dannis,25-29,,,,2:44:14,9854.0,2014,F,Boston
8813,8813,Lauren,Philbrook,25-29,,,,2:44:56,9896.0,2014,F,Boston
8814,8814,Katie,Edwards,30-34,,,,2:45:29,9929.0,2014,F,Boston
8815,8815,Kath,Hardcastle,30-34,,,,2:45:42,9942.0,2014,F,Boston
8816,8816,Mary K.,Kelly,25-29,,,,2:45:55,9955.0,2014,F,Boston
8817,8817,Trisha,Drobeck,30-34,,,,2:46:28,9988.0,2014,F,Boston
8818,8818,Natasha,Yaremczuk,30-34,,,,2:47:15,10035.0,2014,F,Boston
8819,8819,Mitsuko,Hirose,35-39,,,,2:47:30,10050.0,2014,F,Boston
8820,8820,Lisa,Bentley,45-49,,,,2:47:47,10067.0,2014,F,Boston
8821,8821,Rachel,Glasson,40-44,,,,2:47:57,10077.0,2014,F,Boston
8822,8822,Allison,Drynan,35-39,,,,2:47:59,10079.0,2014,F,Boston
8823,8823,Jodie L.,Conway,35-39,,,,2:48:17,10097.0,2014,F,Boston
8824,8824,Caitlin,Smith,30-34,,,,2:48:23,10103.0,2014,F,Boston
8825,8825,Lynn,Marsh,25-29,,,,2:48:49,10129.0,2014,F,Boston
8826,8826,Rosalie L.,Teeuwen,30-34,,,,2:49:37,10177.0,2014,F,Boston
8827,8827,Brooke L.,Wells,25-29,,,,2:49:45,10185.0,2014,F,Boston
8828,8828,Elle,Pishny,25-29,,,,2:49:51,10191.0,2014,F,Boston
8829,8829,Aileen M,Hoak,30-34,,,,2:50:08,10208.0,2014,F,Boston
